Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2015-10-11,2015101108,26,4,2.0,02:17,3,137.0,6.0,ARI,23.0,23.0,10,74,0.0,0.0,DET,ARI,(2:17) (Shotgun) D.Orlovsky pass short left to T.Jones to ARI 12 for 11 yards (J.Powers) [R.Gunter].,1,11,0,0,,,,0,0,,Pass,D.Orlovsky,00-0023578,1,Complete,Short,7,4,1,left,0,,,None,0,,,T.Jones,00-0031189,1,,,,,,,,0,,,0,0,,0,,,,0,10.0,42.0,-32.0,32.0,DET,ARI,0,None,3,3,2,3,2,0.22452609895207792,0.030819854667519575,7.421561026837828e-05,0.04586321369451267,0.32928870786742875,0.0021048560724369354,0.3673230531357557,0.0,0.0,3.1496867166127656,0.8282278598600796,-0.03316481328920906,0.8613926731492887,8.50179693851206e-05,0.9999149820306148,0.00013494459682213779,0.999865055403178,8.50179693851206e-05,4.992662743701721e-05,-8.517573928364997e-08,5.001180317630085e-05,2015
2013-10-13,2013101303,5,2,4.0,13:26,14,2606.0,45.0,HOU,24.0,24.0,1,19,0.0,0.0,STL,HOU,"(13:26) G.Zuerlein 42 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,42.0,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,HOU,STL,0,None,3,3,3,3,3,0.01215046290201822,0.04880752044523051,0.0006485470328303046,0.07291832101280832,0.8280598490800826,0.0004336776810287527,0.03698162184600125,0.0,0.0,2.085770353033304,0.914229646966696,,,0.2289922144323746,0.7710077855676254,0.1846028074066248,0.8153971925933752,0.7710077855676254,0.04438940702574978,,,2013
2013-11-21,2013112100,2,1,,08:48,9,3228.0,3.0,NO,2.0,2.0,0,76,0.0,0.0,ATL,NO,"M.Bryant extra point is GOOD, Center-J.Harris, Holder-M.Bosher.",1,0,1,0,Made,,,0,0,,Extra Point,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,6.0,0.0,6.0,6.0,ATL,NO,0,None,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907954004544308,0.0,0.9907954004544308,0.00920459954556907,,,0.7190232923545941,0.28097670764540594,0.7190493275708627,0.2809506724291373,0.7190232923545941,2.6035216268649467e-05,,,2013
2015-12-27,2015122710,15,3,3.0,11:09,12,1569.0,39.0,GB,38.0,62.0,7,39,0.0,1.0,GB,ARI,(11:09) (Shotgun) A.Rodgers scrambles left end to GB 48 for 10 yards (J.Bethel).,1,10,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Rodgers,00-0023459,1,left,end,,None,0,,,,J.Bethel,,,,0,,,0,0,,0,,,,0,0.0,24.0,-24.0,24.0,ARI,GB,0,None,3,3,3,3,3,0.002886939231532355,0.16896574672405593,0.002834017741894445,0.26198068949517056,0.2481167974706007,0.0045738736867924935,0.31064193564995346,0.0,0.0,0.5815615872129107,2.266560842999292,,,0.9851280891887696,0.014871910811230368,0.9707680778567868,0.02923192214321322,0.014871910811230368,0.014360011331982853,,,2015
2012-09-23,2012092311,12,2,2.0,00:51,1,1851.0,23.0,DEN,38.0,38.0,9,46,0.0,0.0,HOU,DEN,(:51) (Shotgun) M.Schaub pass incomplete short right to K.Martin.,1,0,0,0,,,,0,0,,Pass,M.Schaub,00-0022787,1,Incomplete Pass,Short,3,0,0,right,0,,,None,0,,,K.Martin,00-0029415,0,,,,,,,,0,,,0,0,,0,,,,0,21.0,8.0,13.0,13.0,DEN,HOU,0,None,1,2,1,2,1,0.4480600928377621,0.028876454438711088,0.0002723252444374958,0.021108610621745072,0.2927473901014752,0.0006809644299147744,0.20825416232595434,0.0,0.0,2.102448947288712,-0.3989176403978063,-0.20230909817636802,-0.1966085422214383,0.09198350090154216,0.9080164990984578,0.09697506664278456,0.9030249333572156,0.9080164990984578,-0.0049915657412423755,-0.00247893541699018,-0.0025126303242521963,2012
2016-09-25,2016092507,23,4,1.0,01:02,2,62.0,6.0,OAK,22.0,22.0,10,62,0.0,1.0,TEN,OAK,"(1:02) (No Huddle, Shotgun) M.Mariota pass deep left to T.Sharpe to OAK 3 for 19 yards (S.Smith). PENALTY on TEN-T.Lewan, Unnecessary Roughness, 15 yards, enforced between downs.",1,19,0,0,,,,0,0,,Pass,M.Mariota,00-0032268,1,Complete,Deep,16,3,0,left,0,,,None,0,,,T.Sharpe,00-0032778,1,,,,S.Smith,,,,0,,,0,0,,1,TEN,,T.Lewan,15,10.0,17.0,-7.0,7.0,TEN,OAK,0,None,1,1,1,1,1,0.29617815801205577,0.017961130136625408,3.766791989791385e-05,0.012924896153626587,0.3630024619442685,0.0006713609714964298,0.30922432486202944,0.0,0.0,3.110487382484947,0.11745724246103162,0.9921478303693084,-0.8746905879082769,0.1140792417755088,0.8859207582244912,0.08963563834001864,0.9103643616599814,0.1140792417755088,-0.02444360343549017,0.048887959267178885,-0.07333156270266905,2016
2013-09-26,2013092600,5,1,1.0,02:53,3,2873.0,43.0,STL,18.0,82.0,10,15,0.0,0.0,STL,SF,(2:53) D.Richardson up the middle to STL 20 for 2 yards (N.Bowman).,1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Richardson,00-0029612,1,middle,,,None,0,,,,N.Bowman,,,,0,,,0,0,,0,,,,0,3.0,0.0,3.0,3.0,STL,SF,0,None,3,3,3,3,3,0.028413689255692126,0.17755712879160934,0.007322305123003208,0.2702483524110232,0.20517070843551014,0.003372834620596688,0.3079149813625652,0.0,0.0,0.3386082005876829,-0.4433065663460103,,,0.5876069388116842,0.41239306118831576,0.5696137067250782,0.4303862932749217,0.5876069388116842,-0.01799323208660608,,,2013
2016-12-04,2016120403,6,2,2.0,07:33,8,2253.0,6.0,PHI,24.0,24.0,10,43,0.0,0.0,CIN,PHI,(7:33) (Shotgun) A.Dalton pass short right to J.Hill to PHI 16 for 8 yards (L.McKelvin).,1,8,0,0,,,,0,0,,Pass,A.Dalton,00-0027973,1,Complete,Short,-1,9,0,right,0,,,None,0,,,J.Hill,00-0031301,1,,,,L.McKelvin,,,,0,,,0,0,,0,,,,0,10.0,0.0,10.0,10.0,CIN,PHI,0,None,3,3,3,3,3,0.07804108648836107,0.03875660736810287,9.83882660792365e-05,0.058355349914479764,0.3894606179984775,0.0025916386470347017,0.43269631131746494,0.0,0.0,3.6774852624739314,0.04108289523132802,-0.8049595704522874,0.8460424656836154,0.8807318832917218,0.1192681167082782,0.8825553146076129,0.11744468539238705,0.8807318832917218,0.0018234313158911328,-0.012087421948841827,0.013910853264732959,2016
2013-12-08,2013120800,16,3,,15:00,15,1800.0,4.0,BAL,35.0,35.0,0,0,0.0,,MIN,BAL,J.Tucker kicks 67 yards from BAL 35 to MIN -2. C.Patterson to MIN 40 for 42 yards (K.Juszczyk).,1,42,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,C.Patterson,,K.Juszczyk,,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,BAL,MIN,0,None,3,3,3,3,3,0.0015063265025897466,0.1797487862643072,0.006639108378448643,0.28113770607073496,0.2137001434842492,0.0035923127788396844,0.3136756165208305,0.0,0.0,0.32352585361127617,1.8526154764871805,,,0.6281224734128509,0.3718775265871491,0.5659061978357781,0.4340938021642219,0.3718775265871491,0.06221627557707276,,,2013
2010-01-03,2010010307,4,1,3.0,04:50,5,2990.0,43.0,NYG,30.0,70.0,10,25,0.0,0.0,NYG,MIN,(4:50) (Shotgun) E.Manning pass incomplete short middle to S.Smith (K.Williams).,1,0,0,0,,,,0,0,,Pass,E.Manning,00-0022803,1,Incomplete Pass,Short,0,0,0,middle,0,,,None,0,,,S.Smith,00-0025438,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,MIN,NYG,0,None,2,3,2,3,2,0.014948013137901981,0.20156155187790625,0.004744845347741679,0.30707536979538835,0.20162753544754808,0.004579174298281402,0.26546351009523234,0.0,0.0,-0.29141640929108714,-1.5405923225883489,-1.5399232529065432,-0.0006690696818056896,0.7532851274428036,0.2467148725571963,0.795312111741261,0.2046878882587389,0.2467148725571963,-0.04202698429845742,-0.0420755949248916,4.8610626434186795e-05,2009
2011-11-20,2011112001,5,2,1.0,14:08,15,2648.0,0.0,TEN,20.0,80.0,10,0,0.0,0.0,TEN,ATL,(14:08) (Shotgun) M.Hasselbeck pass incomplete short right to L.Hawkins (R.Edwards).,1,0,0,0,,,,0,0,,Pass,M.Hasselbeck,00-0007091,1,Incomplete Pass,Short,10,0,0,right,0,,,None,0,,,L.Hawkins,00-0026266,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,10.0,-10.0,10.0,ATL,TEN,0,None,2,3,2,3,2,0.06527577526490927,0.16305300549343976,0.005939274457676335,0.2459948719833681,0.20596502575164047,0.0032426921446892325,0.3105293549042769,0.0,0.0,0.5750842765949897,-0.7298286593242256,0.9075092544454212,-1.6373379137696469,0.8246195194245743,0.17538048057542568,0.8397123805539394,0.16028761944606065,0.17538048057542568,-0.015092861129365032,0.02090658275602794,-0.035999443885392966,2011
2017-11-23,2017112302,15,3,4.0,10:14,11,1514.0,6.0,NYG,14.0,86.0,11,-1,0.0,1.0,NYG,WAS,"(10:14) B.Wing punts 50 yards to WAS 36, Center-Z.DeOssie. J.Crowder to 50 for 14 yards (N.Berhe).",1,14,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,N.Berhe,,,,0,,,0,0,,0,,,,0,3.0,3.0,0.0,0.0,WAS,NYG,0,None,3,3,3,3,3,0.004385709269601479,0.3214361527810065,0.010381534156811456,0.4612215493584672,0.0472403921590876,0.00408266248085601,0.1512519997941698,0.0,0.0,-3.0049718721677503,0.014323319646074141,,,0.6138145760331679,0.3861854239668321,0.5833378391954147,0.4166621608045853,0.3861854239668321,0.030476736837753208,,,2017
2010-10-03,2010100306,17,3,,00:00,0,900.0,10.0,CAR,36.0,36.0,0,16,0.0,,,,END QUARTER 3,1,0,0,0,,,,0,0,,Quarter End,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,NO,CAR,0,None,2,3,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2010
2011-10-09,2011100906,12,3,3.0,07:27,8,1347.0,48.0,CAR,36.0,64.0,5,31,0.0,1.0,CAR,NO,"(7:27) (Shotgun) C.Newton pass incomplete short right to L.Naanee. PENALTY on NO-Turk.McBride, Roughing the Passer, 15 yards, enforced at CAR 36 - No Play.",1,0,0,0,,,,0,0,,No Play,C.Newton,None,1,Incomplete Pass,Short,0,0,0,right,0,,,None,0,,,L.Naanee,None,0,,,,,,,,0,,,0,0,,1,NO,,Turk.McBride,15,13.0,23.0,-10.0,10.0,CAR,NO,0,None,3,3,3,3,3,0.007264572778111629,0.16925064143075536,0.003069630612805784,0.2579059060248172,0.2319861601550865,0.0042101347292565925,0.3263129542691669,0.0,0.0,0.6693369021163429,2.4154616404064435,,,0.17918851683702733,0.8208114831629727,0.24620585290303446,0.7537941470969656,0.17918851683702733,0.0670173360660071,,,2011
2012-10-14,2012101409,23,4,2.0,01:36,2,96.0,20.0,SF,22.0,78.0,8,26,0.0,1.0,SF,NYG,"(1:36) (No Huddle, Shotgun) C.Kaepernick pass deep right to V.Davis pushed ob at SF 46 for 24 yards (S.Brown). Caught at SF38.  8-yds YAC",1,24,0,0,,,,0,0,,Pass,C.Kaepernick,00-0027974,1,Complete,Deep,16,8,0,right,0,,,None,0,,,V.Davis,00-0024221,1,,,,S.Brown,,,,0,,,0,0,,0,,,,0,3.0,26.0,-23.0,23.0,SF,NYG,0,None,0,0,1,0,1,0.6834369020632849,0.05780214628019668,0.0036765168620890866,0.04184730921499962,0.1131398790378528,0.00055343784779749,0.09954380869377928,0.0,0.0,0.5636425365958428,1.18414003958856,0.8232716140420553,0.3608684255465047,0.00121292912448011,0.99878707087552,0.001718469383680374,0.9982815306163196,0.00121292912448011,0.000505540259200264,0.0003529340014751703,0.00015260625772509366,2012
2009-11-15,2009111511,7,2,1.0,11:46,12,2506.0,0.0,PHI,3.0,3.0,3,79,1.0,0.0,SD,PHI,(11:46) L.Tomlinson up the middle to PHI 3 for no gain (D.Howard).,1,0,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,L.Tomlinson,00-0020536,1,middle,,,None,0,,,,D.Howard,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,SD,PHI,0,None,1,1,3,1,3,0.008069452997852266,0.009365341818977463,1.7936265677979896e-05,0.011603710832776688,0.16369043469362887,0.001889738452787087,0.8053633849382996,0.0,0.0,6.023036601736831,-0.4407232062563038,,,0.8434048711080101,0.1565951288919899,0.8368155196886207,0.16318448031137933,0.8434048711080101,-0.006589351419389433,,,2009
2011-11-06,2011110604,13,2,2.0,00:24,1,1824.0,20.0,WAS,48.0,52.0,2,32,0.0,1.0,WAS,SF,"(:24) (No Huddle, Shotgun) J.Beck pass short right to R.Helu to SF 41 for 11 yards (J.Smith).",1,11,0,0,,,,0,0,,Pass,J.Beck,00-0025427,1,Complete,Short,-3,14,0,right,0,,,None,0,,,R.Helu,00-0028043,1,,,,J.Smith,,,,0,,,0,0,,0,,,,0,0.0,13.0,-13.0,13.0,WAS,SF,0,None,1,1,2,1,2,0.5808231968611264,0.03015155255313682,0.0004350588313242645,0.02124845852297266,0.18550316601553446,0.000569309813747176,0.18126925740215827,0.0,0.0,1.5864689345063383,0.5229878090654205,-0.5529417084281909,1.0759295174936114,0.1561452080004289,0.8438547919995711,0.16625746727320104,0.8337425327267991,0.1561452080004289,0.01011225927277215,-0.00997505482800845,0.0200873141007806,2011
2009-09-20,2009092003,12,3,3.0,13:39,14,1719.0,40.0,JAC,42.0,58.0,7,22,0.0,0.0,JAC,ARI,(13:39) (Shotgun) D.Garrard pass incomplete short right to N.Hughes (B.McFadden).,1,0,0,0,,,,0,0,,Pass,D.Garrard,00-0021231,1,Incomplete Pass,Short,5,0,0,right,0,,,None,0,,,N.Hughes,00-0026100,0,,,,,,,,0,,,0,0,,0,,,,0,9.0,17.0,-8.0,8.0,JAC,ARI,0,None,3,3,3,3,3,0.00146633669587674,0.15469735870720774,0.0021932450952951003,0.24243941384547074,0.2737413116273843,0.004647579839726233,0.32081475418903904,0.0,0.0,0.91066791065437,-1.7710098600649036,-0.9353065232646641,-0.8357033368002396,0.2527998034917435,0.7472001965082565,0.2019937069377387,0.7980062930622613,0.2527998034917435,-0.05080609655400478,-0.028171780736059467,-0.02263431581794531,2009
2013-12-22,2013122201,21,4,2.0,10:30,11,630.0,42.0,CAR,41.0,41.0,3,62,0.0,1.0,NO,CAR,(10:30) K.Robinson up the middle to CAR 35 for 6 yards (L.Kuechly; C.Blackburn).,1,6,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,K.Robinson,00-0030348,1,middle,,,None,0,,,,L.Kuechly,C.Blackburn,,,0,,,0,0,,0,,,,0,6.0,10.0,-4.0,4.0,CAR,NO,0,None,2,3,2,3,2,0.0638507393229781,0.06061895997794976,0.0002867834969918507,0.08919272459635744,0.31765927863154697,0.002977275276491352,0.4654142386976846,0.0,0.0,3.4100525382290803,0.3534053496908172,,,0.5352036264652186,0.4647963735347814,0.5208793634714435,0.4791206365285565,0.4647963735347814,0.01432426299377504,,,2013
2011-10-09,2011100909,20,4,1.0,08:03,9,483.0,32.0,NE,24.0,24.0,10,64,0.0,0.0,NYJ,NE,(8:03) S.Greene left guard to NE 21 for 3 yards (G.Warren).,1,3,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,S.Greene,00-0026899,1,left,guard,,None,0,,,,G.Warren,,,,0,,,0,0,,0,,,,0,14.0,27.0,-13.0,13.0,NE,NYJ,0,None,3,2,3,2,3,0.06382132679425204,0.03314011423743693,4.0744129629840473e-05,0.04890782670928216,0.3474921836330456,0.0024545795707369,0.5041432249256165,0.0,0.0,4.1345316665833804,-0.2526483891138631,,,0.8585344285737232,0.14146557142627678,0.8693047642023995,0.1306952357976004,0.14146557142627678,-0.010770335628676379,,,2011
2016-10-23,2016102307,24,4,2.0,02:40,3,160.0,30.0,PHI,36.0,36.0,15,23,0.0,0.0,MIN,PHI,(2:40) (Shotgun) S.Bradford pass to M.Asiata to PHI 33 for 3 yards (N.Bradham).,1,3,0,0,,,,0,0,,Pass,S.Bradford,00-0027854,1,Complete,,3,0,0,,0,,,None,0,,,M.Asiata,00-0028198,1,,,,N.Bradham,,,,0,,,0,0,,0,,,,0,3.0,21.0,-18.0,18.0,PHI,MIN,0,None,2,3,2,3,2,0.285565520877187,0.04619121132909842,0.00022263161967577704,0.0692042397888191,0.2826539089471998,0.0022879271091074717,0.3138745603289124,0.0,0.0,2.4262109276138197,-0.4810529245429471,-0.4810529245429471,0.0,0.988512985871552,0.01148701412844786,0.9920339061827728,0.007966093817227191,0.01148701412844786,-0.003520920311220668,-0.003520920311220668,0.0,2016
2014-12-01,2014120100,7,2,3.0,09:28,10,2368.0,35.0,NYJ,14.0,86.0,2,14,0.0,1.0,NYJ,MIA,(9:28) (Shotgun) G.Smith pass short right to P.Harvin to NYJ 20 for 6 yards (R.Jones).,1,6,0,0,,,,0,0,,Pass,G.Smith,00-0030565,1,Complete,Short,4,2,0,right,0,,,None,0,,,P.Harvin,00-0026998,1,,,,R.Jones,,,,0,,,0,0,,0,,,,0,10.0,0.0,10.0,10.0,NYJ,MIA,0,None,3,3,3,3,3,0.18785495868763025,0.19054668717319034,0.008628749785074651,0.2694620593750481,0.09724951984539153,0.002451730839377148,0.243806294294288,0.0,0.0,-0.4718358954401121,1.0413534705189411,0.8826567279111723,0.158696742607769,0.793754838561261,0.20624516143873906,0.8210803677201153,0.17891963227988472,0.793754838561261,0.02732552915885433,0.021903669098804368,0.005421860060049966,2014
2009-10-25,2009102508,4,1,2.0,09:19,10,3259.0,34.0,NYJ,48.0,52.0,4,23,0.0,0.0,NYJ,OAK,(9:19) M.Sanchez pass incomplete short right to T.Jones.,1,0,0,0,,,,0,0,,Pass,M.Sanchez,00-0026898,1,Incomplete Pass,Short,-1,0,0,right,0,,,None,0,,,T.Jones,00-0019641,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,OAK,NYJ,0,None,3,3,3,3,3,0.0033719704943413697,0.09801064371098228,0.0008363164545032857,0.14937384805965798,0.3052364523041736,0.0036964626140788,0.4394743063622628,0.0,0.0,2.6581009262169584,-0.8235227004086108,-1.0367063180080067,0.213183617599396,0.20369920180915654,0.7963007981908434,0.2252837901908632,0.7747162098091368,0.7963007981908434,-0.021584588381706626,-0.027586183259809768,0.006001594878103146,2009
2014-09-29,2014092900,1,1,2.0,11:41,12,3401.0,39.0,KC,44.0,56.0,7,37,0.0,1.0,KC,NE,(11:41) A.Smith pass short right to T.Kelce to NE 46 for 10 yards (J.Mayo).,1,10,0,0,,,,0,0,,Pass,A.Smith,00-0023436,1,Complete,Short,1,9,0,right,0,,,None,0,,,T.Kelce,00-0030506,1,,,,J.Mayo,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,KC,NE,0,None,3,3,3,3,3,0.002123063540496805,0.11696650031713997,0.0013304676364831365,0.18124536450784065,0.2976675459157078,0.0038894892966082634,0.3967775687857235,0.0,0.0,2.0559466100611337,1.1834740509761712,-0.7496448972496359,1.9331189482258069,0.547337978777409,0.452662021222591,0.5864483396428569,0.4135516603571431,0.547337978777409,0.039110360865447946,-0.022559268447405408,0.061669629312853365,2014
2013-12-29,2013122908,10,2,3.0,01:55,2,1915.0,5.0,TB,23.0,77.0,8,54,0.0,1.0,TB,NO,"(1:55) (Shotgun) M.Glennon sacked at TB 22 for -1 yards (J.Galette). PENALTY on NO-T.Walker, Roughing the Passer, 15 yards, enforced at TB 22.",1,-1,0,0,,,,0,0,,Sack,,00-0030520,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,J.Galette,,,,0,,,1,0,,1,NO,,T.Walker,15,14.0,28.0,-14.0,14.0,NO,TB,0,None,3,0,3,0,3,0.670623452171719,0.07554811925405051,0.004556561448335389,0.05405389879011434,0.10098999235404203,0.0006729356878332171,0.0935550402939056,0.0,0.0,0.34506635830550925,1.0520769688946028,,,0.8856422041126367,0.11435779588736325,0.8706860821487955,0.12931391785120444,0.11435779588736325,0.01495612196384119,,,2013
2016-10-09,2016100910,17,3,,01:09,2,969.0,6.0,SD,2.0,2.0,0,38,0.0,0.0,OAK,SD,(Pass formation) TWO-POINT CONVERSION ATTEMPT. D.Carr pass to A.Cooper is complete. ATTEMPT SUCCEEDS.,1,0,1,0,,Success,,0,0,,Pass,D.Carr,None,1,Complete,,0,0,0,,0,,,None,0,,,A.Cooper,None,1,,,,,,,,0,,,0,0,,0,,,,0,25.0,24.0,1.0,1.0,OAK,SD,0,None,3,3,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735,0.9470000000000001,1.053,1.053,0.0,0.5393349310873718,0.4606650689126282,0.5832170541135516,0.4167829458864484,0.5393349310873718,0.043882123026179776,0.043882123026179776,0.0,2016
2010-09-19,2010091900,12,3,3.0,06:10,7,1270.0,41.0,WAS,21.0,79.0,10,33,0.0,1.0,WAS,HOU,(6:10) D.McNabb pass deep middle to A.Armstrong to WAS 41 for 20 yards (G.Quin).,1,20,0,0,,,,0,0,,Pass,D.McNabb,00-0011022,1,Complete,Deep,20,0,0,middle,0,,,None,0,,,A.Armstrong,00-0026465,1,,,,G.Quin,,,,0,,,0,0,,0,,,,0,20.0,10.0,10.0,10.0,WAS,HOU,0,None,3,3,3,3,3,0.012135216386142523,0.2368776675628396,0.00818909930701775,0.3579030817150037,0.15166004367172614,0.004265861183834295,0.22896903017343595,0.0,0.0,-1.1660377087106817,3.5464873747239136,3.5464873747239136,0.0,0.7882774599168885,0.21172254008311156,0.868878561065225,0.131121438934775,0.7882774599168885,0.08060110114833652,0.08060110114833652,0.0,2010
2009-09-20,2009092000,8,2,2.0,05:16,6,2116.0,38.0,CAR,10.0,10.0,10,80,1.0,0.0,ATL,CAR,"(5:16) (Shotgun) M.Ryan pass short middle to J.Snelling for 10 yards, TOUCHDOWN.",1,10,1,1,,,,0,0,,Pass,M.Ryan,00-0026143,1,Complete,Short,4,6,0,middle,0,,,None,0,,,J.Snelling,00-0025631,1,,,,,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,ATL,CAR,0,None,3,3,2,3,2,0.060542300890905086,0.013956553709627771,1.490954844724112e-05,0.015786842665285204,0.4220866362149069,0.0013655978691630634,0.4862471591016647,0.0,0.0,4.5203138392119255,2.4796861607880745,-0.3398309807245408,2.8195171415126152,0.5570413930893551,0.4429586069106449,0.6379003346391641,0.3620996653608359,0.5570413930893551,0.08085894154980901,-0.010619732828693884,0.09147867437850288,2009
2009-09-20,2009092005,22,4,4.0,01:06,2,66.0,7.0,NE,28.0,72.0,10,18,0.0,1.0,NE,NYJ,(1:06) (Shotgun) T.Brady pass incomplete short left to J.Galloway (D.Lowery).,1,0,0,0,,,,0,0,,Pass,T.Brady,00-0019596,1,Incomplete Pass,Short,9,0,0,left,0,,,None,0,,,J.Galloway,00-0005720,0,,,,,,,,0,,,0,0,,0,,,,0,9.0,16.0,-7.0,7.0,NYJ,NE,0,None,0,1,0,1,0,0.7310787255426121,0.08300900526865153,0.003607224637144954,0.056949770792863966,0.06144891900887785,0.0007539310122456358,0.0631524237376041,0.0,0.0,-0.02696827541593866,0.02696827541593866,-2.4135873120606246,2.4405555874765628,0.9707884907236568,0.02921150927634305,0.9721661770245394,0.027833822975460557,0.02921150927634305,-0.001377686300882492,-0.017145656460798204,0.015767970159915712,2009
2015-10-29,2015102900,12,2,,03:25,4,2005.0,4.0,NE,35.0,35.0,0,0,0.0,,MIA,NE,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,0.0,12.0,-12.0,12.0,NE,MIA,0,None,3,2,3,2,3,0.4817796455670956,0.08836491832419849,0.0031886398226332394,0.1301076478205741,0.11628549490216762,0.0017515288363299313,0.17852212472700105,0.0,0.0,0.4197888461062895,0.0,,,0.8436328766539389,0.15636712334606104,0.8436328766539389,0.15636712334606104,0.15636712334606104,0.0,,,2015
2013-10-21,2013102100,24,4,1.0,10:57,11,657.0,6.0,MIN,37.0,63.0,10,9,0.0,0.0,MIN,NYG,(10:57) J.Freeman pass short left to G.Jennings to MIN 46 for 9 yards (P.Amukamara).,1,9,0,0,,,,0,0,,Pass,J.Freeman,00-0026993,1,Complete,Short,9,0,0,left,0,,,None,0,,,G.Jennings,00-0024267,1,,,,P.Amukamara,,,,0,,,0,0,,0,,,,0,6.0,23.0,-17.0,17.0,NYG,MIN,0,None,3,3,3,3,3,0.0945339792502969,0.10583237571134907,0.0013764177929515072,0.15812148572989645,0.25545911755306416,0.003135950726764953,0.381540673235677,0.0,0.0,2.016333603933236,1.0192016300304592,1.0192016300304592,0.0,0.9378821584845076,0.06211784151549241,0.9289986080733951,0.07100139192660508,0.06211784151549241,0.008883550411112662,0.008883550411112662,0.0,2013
2015-09-20,2015092004,4,1,,00:34,1,2734.0,0.0,ATL,35.0,35.0,0,0,0.0,,NYG,ATL,M.Bosher kicks 71 yards from ATL 35 to NYG -6. D.Harris to NYG 35 for 41 yards (N.Stupar).,1,41,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,D.Harris,,N.Stupar,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,NYG,ATL,0,None,3,3,3,3,3,0.04706771231866997,0.16672072656903902,0.00608050624860273,0.25234873493346377,0.20944793993218944,0.003317103600204261,0.3150172763978308,0.0,0.0,0.5613346250432234,1.355202460791147,,,0.2685354215919545,0.7314645784080455,0.3120468715421508,0.6879531284578493,0.2685354215919545,0.043511449950196235,,,2015
